id,year,country,state_province,district,actors,side_a,side_b,conflict,deaths_a,deaths_b,deaths_civilians,deaths_unknown,deaths_total,latitude,longitude,location_name,headline,date,month,month_name,year_month,violence_type,severity
414236,2021,Cameroon,North-West region,Bui département,Government of Cameroon - Ambazonia insurgents,Government of Cameroon,Ambazonia insurgents,Cameroon: Ambazonia,0,0,1,0,1,6.2,10.66667,"in Kumbo, a town in the conflict-ridden North West Region of Cameroon; in STS Kumbo; close to the Kumbo Cathedral

""headed for Tatum, a locality on the outskirts of Kumbo when they were ambushed""

""fighting right into the town""","Anglophone Crisis: Pupil shot dead, another injured in military-separatists crossfire",2021-08-20,8,Aug,2021-08,State-based conflict,Low (1–5)
414384,2021,Cameroon,Far North region,Mayo-Tsanaga department,JAS - Civilians,JAS,Civilians,JAS - Civilians,0,0,2,0,2,10.868335,13.882501,"in the quarters of Guidwayam and Wourambai in the Koza council of Mayo-Tsanaga division in the Far North Cameroon

///

in Koza, in the Mayo Tsanaga Division; the Guidwayam and Wourambai neighborhoods",2 Persons Killed In Boko Haram Attack In Far North Cameroon;Far North: Two die in fresh Boko Haram attack;#BREAKING: 02 quartiers de la ville de koza centre ont été attaqués,2021-08-20,8,Aug,2021-08,One-sided (civilians),Low (1–5)
413972,2021,Niger,Tillabéri region,Tillabéri department,IS - Civilians,IS,Civilians,IS - Civilians,0,0,19,0,19,14.728395,1.286078,"in the village of Theim in the Tillaberi region

Thiem is around 20 kilometers (12 miles) from three other villages where a series of attacks in May","Villagers killed in western Niger attack: local official;Gunmen kill at least 16 in latest Niger village attack;Villagers killed in western Niger attack: local official;Africa - Attacks in the Sahel Are Increasing - the Bishops of Niger and Burkina Faso Express Concern
CR 	Fides News Agency",2021-08-20,8,Aug,2021-08,One-sided (civilians),Medium (6–20)
413979,2021,Nigeria,Kaduna state,Zangon Kataf lga,Atyap - Fulani,Atyap,Fulani,Atyap - Fulani,0,3,0,0,3,9.841,8.25491,"Ribok, Tsoriyang and Kankada general area of Zangon Kataf LGA","Kaduna Killings - Don't Take Laws Into Your Hands - Official
CR 	Premium Times",2021-08-21,8,Aug,2021-08,Non-state conflict,Low (1–5)
413978,2021,Nigeria,Kaduna state,Zangon Kataf lga,Atyap - Fulani,Atyap,Fulani,Atyap - Fulani,9,0,0,0,9,9.841,8.25491,"Ma-Dooh community, Atyap Chiefdom in Zangon Kataf Local Government Area

///

Ungwan Dooh (Mado) area","Terrorists Attack Dooh Village In Kaduna, Kill 12;Gunmen Kill 9 in Attack On Kaduna Community;Kaduna Killings - Don't Take Laws Into Your Hands - Official
CR 	Premium Times",2021-08-21,8,Aug,2021-08,Non-state conflict,Medium (6–20)
416771,2021,Nigeria,Imo state,Orlu lga,IPOB - Civilians,IPOB,Civilians,IPOB - Civilians,0,0,0,0,0,5.797661,7.036648,"in Orlu, Imo State",How An Extremist Doctrine Is Shaping The ‘Biafra’ Agitation,2021-08-22,8,Aug,2021-08,One-sided (civilians),No deaths recorded
416770,2021,Nigeria,Enugu state,Aninri lga,IPOB - Civilians,IPOB,Civilians,IPOB - Civilians,0,0,0,0,0,6.061552,7.591369,in the Aninri Local Government Area (LGA),How An Extremist Doctrine Is Shaping The ‘Biafra’ Agitation,2021-08-22,8,Aug,2021-08,One-sided (civilians),No deaths recorded
414541,2021,Nigeria,Borno state,Abadam lga,IS - JAS,IS,JAS,IS - JAS,0,0,0,27,27,13.43162,13.31319,"Abadam; Borno

///

in the Gusuriya community, located in Dumbawa village; in Northern Abadam, Borno state","Boko Haram vs ISWAP, Borno;ISWAP, Boko Haram Clash over Attempt to Surrender…. 27 Terrorists Killed",2021-08-22,8,Aug,2021-08,Non-state conflict,High (21–50)
414112,2021,Cameroon,North-West region,Mezam département,Government of Cameroon - Ambazonia insurgents,Government of Cameroon,Ambazonia insurgents,Cameroon: Ambazonia,0,0,1,0,1,5.9597,10.14597,in NW regional capital Bamenda,International Red Cross worker killed in Bamenda;Cameroon AUGUST 2021;Cameroon: Humanitarian worker killed in Anglophone region,2021-08-22,8,Aug,2021-08,State-based conflict,Low (1–5)
413981,2021,Cameroon,North-West region,Mezam département,Government of Cameroon - Ambazonia insurgents,Government of Cameroon,Ambazonia insurgents,Cameroon: Ambazonia,0,0,1,0,1,5.88598,10.016598,in Bali in the northwest of the country; the local Presbyterian church,"Churchgoer killed, pastor injured during Cameroon mass;Government Forces Kill PCC Christian, Injure Pastor In Bali;Cameroon: Outrage as worshipper killed, pastor injured at church in Anglophone region;#AnglophoneCrisis One gunned down, pastor injured in Bali church shooting;Bali Nyonga: cultural groups accuse army of killings; say bans on circulation are human rights violations;Cameroon: Pastor injured in Bali church shootings says military responsible",2021-08-22,8,Aug,2021-08,State-based conflict,Low (1–5)
414487,2021,Nigeria,Borno state,Guzamala lga,Government of Nigeria - IS,Government of Nigeria,IS,Nigeria: Islamic State,0,3,0,0,3,12.66013,13.36967,along the notorious Gajiram axis of the Maiduguri-Monguno Road; at Ali Gambari village,"Nigerian Troops Fend Off ISWAP Ambush, Recover Weapons",2021-08-22,8,Aug,2021-08,State-based conflict,Low (1–5)
414279,2021,Cameroon,South-West region,Meme département,Government of Cameroon - Civilians,Government of Cameroon,Civilians,Government of Cameroon - Civilians,0,0,2,0,2,4.6363,9.4469,"in Ekombe, about 7 miles away from Kumba in the South West Region",South West Region: Military gunfire leaves two kids dead in Ekombe,2021-08-22,8,Aug,2021-08,One-sided (civilians),Low (1–5)
414025,2021,Nigeria,Benue state,Guma lga,Fulani - Tiv,Fulani,Tiv,Fulani - Tiv,0,6,0,0,6,8.160068,8.591141,"in Yelewta community of Guma Local Government Area

///

Yelwata, Guma Local of Benue State","Eight killed in north-central Nigeria attack;Killings - Rep Calls On Buhari to Declare War On Herdsmen, Bandits in Benue",2021-08-23,8,Aug,2021-08,Non-state conflict,Medium (6–20)
414184,2021,Cameroon,North-West region,Bui département,Government of Cameroon - Civilians,Government of Cameroon,Civilians,Government of Cameroon - Civilians,0,0,1,0,1,6.340849,10.529144,"in Bamti, Noni subdivision",Government forces broke into a room early today and shot dead a 16 year old boy called Diounesius Sahnyuy in Bamti,2021-08-23,8,Aug,2021-08,One-sided (civilians),Low (1–5)
414141,2021,Cameroon,North-West region,Donga-Mantung département,Government of Cameroon - Ambazonia insurgents,Government of Cameroon,Ambazonia insurgents,Cameroon: Ambazonia,1,0,0,0,1,6.36667,10.78333,"in Ntumbaw, Ndu subdivision",Rushed to the hospital in Ndu after Tuesday's IED attack in Ntumbaw;Cameroon AUGUST 2021,2021-08-24,8,Aug,2021-08,State-based conflict,Low (1–5)
414021,2021,Niger,Diffa region,Diffa department,Government of Niger - IS,Government of Niger,IS,Niger: Islamic State,16,43,0,0,59,13.88238,13.17333,"a military post in southern Niger

///

in Baroua, in the Diffa region","UPDATE 1-Boko Haram attack kills 16 soldiers in southern Niger;Niger army repels attack in jihad-hit southeast;Sixteen soldiers killed in Boko Haram attack in Niger;Sixteen soldiers killed in Boko Haram attack in Niger;MNJTF - 43 Insurgents, Seven Soldiers Killed in Firefight",2021-08-24,8,Aug,2021-08,State-based conflict,Severe (50+)
414041,2021,Nigeria,Yobe state,Tarmuwa lga,Government of Nigeria - IS,Government of Nigeria,IS,Nigeria: Islamic State,0,0,0,0,0,12.1076,11.7539,on Babangida town in Yobe State,"Troops Foil Boko Haram Attack On Yobe Town, Kill Scores, Capture Gun Truck, Arms;IS claims deadly attack on army camp in Nigeria's Yobe",2021-08-25,8,Aug,2021-08,State-based conflict,No deaths recorded
414070,2021,Nigeria,Borno state,Abadam lga,Government of Nigeria - IS,Government of Nigeria,IS,Nigeria: Islamic State,0,0,0,0,0,13.6734,13.3388,near the town of Malam Fatori in Borno State,IS claims killing 15 soldiers in Nigeria's Borno,2021-08-26,8,Aug,2021-08,State-based conflict,No deaths recorded
414068,2021,Nigeria,Borno state,Abadam lga,Government of Nigeria - IS,Government of Nigeria,IS,Nigeria: Islamic State,0,0,0,0,0,13.6734,13.3388,in the town of Malam Fatori,IS claims deadly attack on army camp in Nigeria's Yobe,2021-08-26,8,Aug,2021-08,State-based conflict,No deaths recorded
414113,2021,Cameroon,North-West region,Bui département,Government of Cameroon - Ambazonia insurgents,Government of Cameroon,Ambazonia insurgents,Cameroon: Ambazonia,1,0,0,0,1,6.250823,10.500488,"at Ntumbaw village and Oku area

///

in Oku","Cameroon AUGUST 2021;After firing the Tolong Gendarmerie Brigade in Oku, North West region with an RPG",2021-08-27,8,Aug,2021-08,State-based conflict,Low (1–5)
414144,2021,Cameroon,South-West region,Ndian département,Government of Cameroon - Ambazonia insurgents,Government of Cameroon,Ambazonia insurgents,Cameroon: Ambazonia,2,0,0,0,2,4.643538,9.092024,"in Lipenja, a village of the Southwest region",Two Cameroonian security forces killed in ambush in restive Anglophone region,2021-08-28,8,Aug,2021-08,State-based conflict,Low (1–5)
414073,2021,Nigeria,Borno state,Kala/Balge lga,Government of Nigeria - IS,Government of Nigeria,IS,Nigeria: Islamic State,0,0,0,9,9,12.28295,14.47243,the camp in the town of Rann in Borno State,"IS claims killing 10 soldiers in northeastern Nigeria;Nigeria AUGUST 2021;Military Smashes Daring ISWAP Squad, After Dislodgement Of Base",2021-08-29,8,Aug,2021-08,State-based conflict,Medium (6–20)
414119,2021,Cameroon,South-West region,Ndian département,Government of Cameroon - Ambazonia insurgents,Government of Cameroon,Ambazonia insurgents,Cameroon: Ambazonia,2,0,0,0,2,4.974107,8.908961,"in Ndian division

///

on the way to [...] the ENEO center in Mundemba; along the road leading to the Government high school",Cameroon AUGUST 2021;A military convoy on the way to deliver breakfast to a team guarding the ENEO center in Mundemba,2021-08-30,8,Aug,2021-08,State-based conflict,Low (1–5)
416886,2021,Cameroon,North-West region,Boyo département,Ambazonia insurgents - Civilians,Ambazonia insurgents,Civilians,Ambazonia insurgents - Civilians,0,0,1,0,1,6.13333,10.25,in Belo,Anglophone Crisis: 25 die in North West in one week,2021-08-30,8,Aug,2021-08,One-sided (civilians),Low (1–5)
414084,2021,Nigeria,Borno state,Mafa lga,Government of Nigeria - IS,Government of Nigeria,IS,Nigeria: Islamic State,0,0,0,8,8,11.97351,13.71187,Ajiri town,Nigeria AUGUST 2021;NIGERIA,2021-08-30,8,Aug,2021-08,State-based conflict,Medium (6–20)
414076,2021,Nigeria,Borno state,,Government of Nigeria - IS,Government of Nigeria,IS,Nigeria: Islamic State,0,2,0,0,2,11.5,13.0,at Musari village; Borno,"Nigerian Troops Kill 6 ISWAP Terrorists In Northeast Nigeria;Troops Kill 6 ISWAP Terrorists, Recover Weapons",2021-08-31,8,Aug,2021-08,State-based conflict,Low (1–5)
414075,2021,Nigeria,Borno state,Konduga lga,Government of Nigeria - IS,Government of Nigeria,IS,Nigeria: Islamic State,0,4,0,0,4,11.294367,12.8483,along Damboa-Bulabulin- Maiduguri road; at Kukawa,"Troops Kill 6 ISWAP Terrorists, Recover Weapons;Nigerian Troops Kill 6 ISWAP Terrorists In Northeast Nigeria",2021-08-31,8,Aug,2021-08,State-based conflict,Low (1–5)
416830,2021,Nigeria,Borno state,Bama lga,IS - Civilians,IS,Civilians,IS - Civilians,0,0,0,0,0,11.5221,13.68558,"in Sabsawa

///

in neighbouring [to Bama] Sabasawa village",Big attack that didn't get media attention: 48 people were killed in Sabsawa;Influx of new arrivals into Bama Town from surrounding areas,2021-09-01,9,Sep,2021-09,One-sided (civilians),No deaths recorded
416583,2021,Cameroon,North-West region,Mezam département,Government of Cameroon - Ambazonia insurgents,Government of Cameroon,Ambazonia insurgents,Cameroon: Ambazonia,0,2,0,1,3,6.119622,10.260061,"in Kom village, Donga-Mantung division

///

in Lih quarter in Kejom Keku, Big Babanki, Tubah subdivision of the North West; heading to Kom","Cameroon SEPTEMBER 2021;Two separatist fighters , one civilian killed in Big Babanki military raid",2021-09-03,9,Sep,2021-09,State-based conflict,Low (1–5)
416928,2021,Nigeria,Plateau state,Bassa lga,Fulani - Irigwe,Fulani,Irigwe,Fulani - Irigwe,1,0,0,0,1,10.083333,8.733333,in the Kpachudu community; in Bassa Local Government Area of Plateau State,"Unrest: FG, Governors, Religious Leaders Move To Save Plateau",2021-09-05,9,Sep,2021-09,Non-state conflict,Low (1–5)
416876,2021,Cameroon,North-West region,Mezam département,Government of Cameroon - Civilians,Government of Cameroon,Civilians,Government of Cameroon - Civilians,0,0,1,0,1,5.9597,10.14597,Hot Spot neighbourhood in Bamenda 1 Subdivision,Daily Dose of News — MMI;Anglophone Crisis:Young Man Killed By Military Hand Grenade Buried,2021-09-05,9,Sep,2021-09,One-sided (civilians),Low (1–5)
416893,2021,Cameroon,North-West region,Mezam département,Government of Cameroon - Ambazonia insurgents,Government of Cameroon,Ambazonia insurgents,Cameroon: Ambazonia,2,0,0,0,2,5.9597,10.14597,at Che Street Ntarinkon,Anglophone Crisis: 25 die in North West in one week,2021-09-06,9,Sep,2021-09,State-based conflict,Low (1–5)
416769,2021,Nigeria,Ebonyi state,Ohaozara lga,IPOB - Civilians,IPOB,Civilians,IPOB - Civilians,0,0,6,0,6,6.011589,7.788575,at Anike-Onicha in Ebonyi’s Ohaozara LGA,How An Extremist Doctrine Is Shaping The ‘Biafra’ Agitation,2021-09-06,9,Sep,2021-09,One-sided (civilians),Medium (6–20)
416931,2021,Nigeria,Plateau state,Bassa lga,Fulani - Irigwe,Fulani,Irigwe,Fulani - Irigwe,0,3,0,0,3,10.083333,8.733333,in Renwienku community; in Bassa Local Government Area of Plateau State,"Unrest: FG, Governors, Religious Leaders Move To Save Plateau",2021-09-06,9,Sep,2021-09,Non-state conflict,Low (1–5)
416861,2021,Cameroon,North-West region,Boyo département,Ambazonia insurgents - Civilians,Ambazonia insurgents,Civilians,Ambazonia insurgents - Civilians,0,0,1,0,1,6.13333,10.25,Belo in Boyo Division,Belo: Separatist Fighters Execute Popular Tailor,2021-09-08,9,Sep,2021-09,One-sided (civilians),Low (1–5)
416619,2021,Cameroon,North-West region,Bui département,Ambazonia insurgents - Civilians,Ambazonia insurgents,Civilians,Ambazonia insurgents - Civilians,0,0,2,0,2,6.2,10.66667,Kumbo,UPDATE FROM KUMBO,2021-09-09,9,Sep,2021-09,One-sided (civilians),Low (1–5)
416580,2021,Niger,Tillabéri region,Ouallam department,IS - Civilians,IS,Civilians,IS - Civilians,0,0,11,0,11,14.687694,1.893497,in Niarbou Kouara village (Ouallam department),Niger SEPTEMBER 2021,2021-09-09,9,Sep,2021-09,One-sided (civilians),Medium (6–20)
419858,2021,Nigeria,Lagos state,,Government of Nigeria - Civilians,Government of Nigeria,Civilians,Government of Nigeria - Civilians,0,0,1,0,1,6.453056,3.395833,"in Ijeshatedo, Surulere area","A year after mass protests, Nigerian police brutality has 'resumed';Family laments death of 18-year old Ojuade as Odumosu visits",2021-09-10,9,Sep,2021-09,One-sided (civilians),Low (1–5)
